null,resp_time,course_id,due,experience,hours,location
yay,2013-03-24 09:51:19,,,,,
1,2013-03-24 10:42:39,,,,,
1,2013-03-24 10:42:38,,,,,
1,2013-03-24 10:42:41,,,,,
1,2013-03-24 10:48:07,,,,,
,2013-04-01 00:02:18,cs65,2.0,3.0,6.0,"43.70676475,-72.28712041"
,2013-04-02 23:14:53,cs65,2.0,1.0,1.0,"43.70684682,-72.28702992"
,2013-04-02 01:26:26,cs65,2.0,1.0,4.0,"43.70647464,-72.28689856"
,2013-04-03 22:09:03,cs65,2.0,1.0,1.0,"43.70671309,-72.28686909"
,2013-04-04 22:33:52,cs65,2.0,1.0,1.0,"43.70657564,-72.28707547"
,2013-04-05 22:05:58,cs65,2.0,1.0,12.0,"43.70648263,-72.28685563"
,2013-04-09 00:38:50,cs65,2.0,1.0,7.0,"43.70677147,-72.28707347"
,2013-04-15 23:17:31,CS297,1.0,3.0,12.0,"43.70655534,-72.28702434"
,2013-04-10 01:00:09,cs65,2.0,1.0,6.0,"43.70647121,-72.28707721"
,2013-04-11 01:04:06,CS297,2.0,3.0,12.0,"43.70673343,-72.28672849"
,2013-04-12 00:04:37,CS297,1.0,3.0,12.0,"43.70678726,-72.28706171"
,2013-04-14 00:25:56,CS297,2.0,1.0,12.0,"43.70691067,-72.28670488"
,2013-04-13 00:34:58,CS297,2.0,1.0,12.0,"43.70659406,-72.28704229"
,2013-04-16 00:12:22,CS297,1.0,3.0,12.0,Unknown
,2013-04-18 00:06:01,CS297,1.0,3.0,12.0,"43.65177507,-72.31008393"
,2013-04-18 17:40:36,CS297,1.0,1.0,12.0,"43.65156131,-72.30974714"
,2013-04-20 05:19:38,CS297,1.0,3.0,12.0,Unknown
,2013-04-22 21:14:51,CS297,2.0,1.0,4.0,"37.33347414,-121.90347824"
,2013-04-24 03:46:15,CS297,2.0,3.0,3.0,"37.33933349,-122.0390594"
,2013-04-25 03:00:25,CS297,2.0,1.0,3.0,"37.33932807,-122.03905765"
