null,resp_time,course_id,due,experience,hours,location
bvc,2013-03-24 09:55:27,,,,,
2,2013-03-24 10:47:48,,,,,
gf,2013-03-24 10:47:54,,,,,
7,2013-03-24 10:47:50,,,,,
1,2013-03-24 10:47:53,,,,,
,2013-04-03 19:14:17,cs65,2.0,1.0,4.0,"43.70428082,-72.28776631"
,2013-03-29 08:36:44,"cs65
",2.0,1.0,2.0,Unknown
,2013-03-29 08:36:42,EARS3,2.0,1.0,1.0,"43.70570121,-72.29643446"
,2013-03-30 03:51:49,cs65,2.0,1.0,1.0,"43.70402365,-72.29064013"
,2013-04-03 21:13:36,ears3,2.0,1.0,1.0,"43.70306492,-72.29079677"
,2013-04-03 18:02:31,span3,2.0,1.0,1.0,"43.70428082,-72.28776631"
,2013-04-08 04:29:23,span3,2.0,1.0,1.0,"41.49583437,-71.45812765"
,2013-04-08 04:29:24,cs65,2.0,1.0,2.0,"41.49583437,-71.45812765"
,2013-04-08 18:05:20,span3,2.0,1.0,1.0,"43.70384519,-72.28717248"
,2013-04-09 06:14:32,ears3,1.0,1.0,2.0,Unknown
,2013-04-09 06:14:21,cs65,2.0,1.0,1.0,Unknown
,2013-04-12 18:28:04,span3,1.0,1.0,2.0,Unknown
,2013-04-10 18:05:12,span3,1.0,1.0,2.0,"43.70578547,-72.28703541"
,2013-04-10 19:11:06,cs65,1.0,1.0,4.0,"43.70578547,-72.28703541"
,2013-04-16 01:27:40,cs65,2.0,1.0,9.0,"43.7052318,-72.29189415"
,2013-04-09 17:54:30,span3,2.0,1.0,1.0,"43.70423505,-72.29046602"
,2013-04-16 01:27:53,ears3,1.0,1.0,3.0,"43.7052318,-72.29189415"
,2013-04-12 19:12:08,cs65,2.0,1.0,1.0,Unknown
,2013-04-17 02:59:19,ears3,1.0,1.0,3.0,"43.70591041,-72.28826857"
,2013-04-15 18:03:52,span3,2.0,1.0,1.0,"43.70808053,-72.28506786"
,2013-04-19 18:59:07,span3,1.0,1.0,2.0,Unknown
,2013-04-19 18:59:25,cs65,2.0,1.0,3.0,Unknown
