null,resp_time,course_id,due,experience,hours,location
1,2013-03-24 09:48:37,,,,,
5,2013-03-24 10:50:03,,,,,
1,2013-03-24 10:49:57,,,,,
"43.70418494,-72.28949738",2013-03-24 10:49:59,,,,,
g,2013-03-24 10:50:00,,,,,
2,2013-03-30 01:11:09,,,,,
,2013-04-03 21:40:53,math23,2.0,4.0,3.0,"43.70654748,-72.28919801"
,2013-04-01 22:31:00,math23,2.0,1.0,1.0,"43.70574271,-72.28946233"
,2013-04-01 19:10:55,cs65,2.0,3.0,2.0,"43.70819533,-72.28464859"
,2013-04-03 23:30:48,cs60,2.0,2.0,1.0,"43.70367648,-72.29094557"
,2013-04-02 20:59:35,cs65,2.0,3.0,3.0,"43.7032657,-72.29045059"
,2013-04-02 21:57:32,math23,2.0,4.0,1.0,"43.7032657,-72.29045059"
,2013-04-03 02:19:34,cs69,1.0,1.0,3.0,"43.70348694,-72.29093353"
,2013-04-03 19:45:44,cs65,2.0,3.0,3.0,"43.70371584,-72.2909896"
,2013-04-04 20:50:24,cs65,2.0,3.0,1.0,"43.70584223,-72.29075364"
,2013-04-05 09:25:53,cs69,1.0,1.0,4.0,"43.70584223,-72.29075364"
,2013-04-08 22:54:04,math23,2.0,4.0,1.0,"43.7079626,-72.2845068"
,2013-04-05 20:34:45,cs65,2.0,1.0,1.0,"43.70665195,-72.28627345"
,2013-04-05 22:52:24,cs60,2.0,3.0,1.0,"43.70614862,-72.28934977"
,2013-04-05 21:40:11,math23,1.0,5.0,6.0,"43.70614862,-72.28934977"
,2013-04-08 19:12:33,cs65,1.0,3.0,5.0,"43.70833514,-72.28446068"
,2013-04-08 22:54:28,cs60,2.0,1.0,1.0,"43.70826063,-72.28421526"
,2013-04-15 21:37:19,math23,2.0,1.0,1.0,"43.70635829,-72.28923585"
,2013-04-12 09:27:35,cs69,1.0,1.0,8.0,"43.70845191,-72.28419384"
,2013-04-09 23:07:23,cs65,1.0,3.0,3.0,"43.70826063,-72.28421526"
,2013-04-10 02:07:56,math23,2.0,1.0,1.0,"43.70826063,-72.28421526"
,2013-04-10 04:33:48,cs69,2.0,3.0,8.0,"43.70340811,-72.29061712"
,2013-04-10 19:12:12,cs65,2.0,3.0,1.0,"43.70827877,-72.28438588"
,2013-04-10 22:09:08,math23,2.0,4.0,2.0,"43.70827877,-72.28438588"
,2013-04-10 22:57:27,cs60,2.0,3.0,1.0,"43.70827877,-72.28438588"
,2013-04-15 19:12:27,cs65,1.0,4.0,9.0,"43.71713165,-72.27145544"
,2013-04-11 22:51:56,cs65,2.0,3.0,1.0,"43.70845191,-72.28419384"
,2013-04-12 19:30:00,cs65,2.0,3.0,1.0,"43.71906267,-72.27262809"
,2013-04-12 21:45:41,math23,1.0,1.0,6.0,"43.7062746,-72.28944936"
,2013-04-16 00:43:00,cs60,2.0,3.0,1.0,"43.70635749,-72.28923654"
,2013-04-17 04:46:48,cs69,2.0,1.0,2.0,"43.70285908,-72.29002745"
,2013-04-17 00:16:33,cs65,1.0,3.0,3.0,"43.70710027,-72.28737661"
,2013-04-17 00:17:19,math23,2.0,4.0,5.0,"43.70710027,-72.28737661"
,2013-04-17 22:06:11,math23,1.0,4.0,10.0,"43.70261834,-72.28972009"
,2013-04-17 19:04:49,cs65,2.0,1.0,1.0,"43.70285908,-72.29002745"
,2013-04-18 20:58:15,cs65,2.0,1.0,1.0,Unknown
,2013-04-19 22:09:27,math23,1.0,1.0,2.0,"43.70300607,-72.29026873"
,2013-04-19 22:51:07,cs60,2.0,3.0,1.0,"43.70300607,-72.29026873"
,2013-04-19 20:13:30,cs65,2.0,1.0,1.0,"43.70300607,-72.29026873"
,2013-04-26 00:13:10,cs65,2.0,1.0,1.0,"43.70608389,-72.29104393"
,2013-04-22 21:43:09,math23,2.0,1.0,1.0,"43.7031993,-72.2904444"
,2013-04-22 21:13:10,cs65,1.0,1.0,12.0,"43.7031993,-72.2904444"
,2013-04-22 22:51:19,cs60,2.0,1.0,1.0,"43.7031993,-72.2904444"
,2013-04-23 20:53:49,cs65,1.0,1.0,3.0,"43.70635966,-72.28846146"
,2013-04-23 21:58:38,math23,2.0,5.0,1.0,"43.70635966,-72.28846146"
,2013-04-26 04:19:10,cs69,1.0,1.0,7.0,"43.70608389,-72.29104393"
,2013-04-26 19:06:06,cs65,2.0,1.0,1.0,"43.70608389,-72.29104393"
,2013-04-29 19:06:33,cs65,1.0,3.0,12.0,"43.70894401,-72.28431547"
,2013-04-30 23:24:15,math23,2.0,4.0,1.0,"43.47216071,-71.99885894"
,2013-05-01 03:42:09,cs69,2.0,1.0,5.0,"43.47216071,-71.99885894"
,2013-05-01 21:44:54,math23,2.0,4.0,4.0,"43.70211393,-72.28994529"
,2013-05-01 19:17:42,cs65,2.0,1.0,2.0,"43.47216071,-71.99885894"
,2013-05-03 07:38:39,cs69,2.0,1.0,6.0,"43.70211393,-72.28994529"
,2013-05-04 04:57:40,cs65,2.0,1.0,1.0,"43.70633694,-72.29112078"
,2013-05-10 03:12:31,cs69,1.0,3.0,6.0,"43.70651717,-72.2879345"
,2013-05-10 18:50:53,cs65,1.0,1.0,6.0,"43.719082,-72.2724696"
,2013-05-10 21:37:45,math23,1.0,4.0,8.0,"43.719082,-72.2724696"
,2013-05-04 04:57:40,math23,1.0,4.0,6.0,"43.70633694,-72.29112078"
,2013-05-08 19:14:10,cs65,2.0,5.0,1.0,"43.7089232,-72.28415444"
,2013-05-08 21:43:55,math23,2.0,4.0,1.0,"43.7089232,-72.28415444"
,2013-05-22 02:19:09,math23,2.0,4.0,1.0,"43.70680906,-72.28749051"
