null,resp_time,course_id,due,experience,hours,location
6,2013-03-24 10:37:31,,,,,
4,2013-03-24 10:37:30,,,,,
"43.70625476,-72.28706605",2013-03-24 09:54:09,,,,,
1,2013-03-24 10:37:28,,,,,
3,2013-03-24 10:45:08,,,,,
,2013-04-02 00:04:25,cs65,1.0,3.0,5.0,"43.70660194,-72.28760119"
,2013-04-02 00:04:44,engs31,2.0,3.0,5.0,"43.70660194,-72.28760119"
,2013-04-03 02:33:31,engs31 lab,1.0,3.0,3.0,"43.70574918,-72.29112146"
,2013-04-03 19:07:09,cs65 smartphone,2.0,3.0,3.0,"43.70566059,-72.29130704"
,2013-04-02 21:20:47,engs31,1.0,3.0,3.0,"43.70546977,-72.29153142"
,2013-04-03 21:34:25,engs31,2.0,2.0,4.0,"43.70566059,-72.29130704"
,2013-04-03 22:04:58,engs31,2.0,2.0,5.0,"43.70566059,-72.29130704"
,2013-04-04 03:20:49,vs 65 section ,2.0,3.0,1.0,"43.70619631,-72.28823087"
,2013-04-04 20:51:46,cs65,2.0,2.0,2.0,"43.70619631,-72.28823087"
,2013-04-04 22:02:54,cs65,2.0,2.0,2.0,"43.7056412,-72.29070799"
,2013-04-05 22:15:00,engs31 ,2.0,3.0,4.0,"43.70553772,-72.29041241"
,2013-04-05 20:47:49,cs65,2.0,3.0,6.0,"43.70553772,-72.29041241"
,2013-04-08 23:28:04,engs31,2.0,3.0,2.0,"43.70560342,-72.29137243"
,2013-04-08 19:08:09,cs65,1.0,3.0,5.0,"43.70560342,-72.29137243"
,2013-04-09 21:54:09,engs31,1.0,3.0,6.0,"43.70566653,-72.29162127"
,2013-04-11 20:52:43,cs65,2.0,3.0,2.0,"43.70349928,-72.29089432"
,2013-04-10 03:00:07,engs31 lab,1.0,3.0,3.0,"43.70566653,-72.29162127"
,2013-04-10 19:07:30,cs65,2.0,3.0,2.0,"43.70565468,-72.29149208"
,2013-04-11 00:04:04,engs31,2.0,3.0,5.0,"43.70509139,-72.29220315"
,2013-04-12 00:57:01,cs65,2.0,3.0,3.0,"43.70234665,-72.28813935"
,2013-04-12 19:08:45,cs65,2.0,2.0,4.0,"43.70234665,-72.28813935"
,2013-04-13 00:02:39,engs31,2.0,1.0,3.0,"43.70234665,-72.28813935"
,2013-04-18 22:34:08,cs65,2.0,3.0,4.0,"43.70577871,-72.29093135"
,2013-04-15 21:21:54,engs31,2.0,3.0,2.0,Unknown
,2013-04-16 00:31:08,engs31,2.0,3.0,2.0,Unknown
,2013-04-17 23:23:54,engs31,2.0,3.0,7.0,"43.70523224,-72.29210557"
,2013-04-17 19:06:05,cs65,2.0,3.0,2.0,"43.70586692,-72.29117574"
,2013-04-18 00:15:59,engs31,2.0,3.0,7.0,"43.70571117,-72.29155141"
,2013-04-22 02:18:32,cs65,2.0,3.0,4.0,"43.16724021,-71.52684256"
,2013-04-22 02:18:33,engs31,2.0,3.0,3.0,"44.18328959,-69.83229159"
,2013-04-25 20:51:44,cs65,2.0,3.0,2.0,Unknown
,2013-04-24 23:12:53,,2.0,1.0,1.0,"43.70568133,-72.29134343"
,2013-04-26 20:34:34,cs65,2.0,3.0,2.0,"43.70566341,-72.29149906"
,2013-05-01 18:56:49,cs65,2.0,2.0,9.0,"43.70546467,-72.29120503"
